RSI_14,MACD_DIF,MACD_signal,MACD_hist,k,d,Upper%,Lower%,bios_MA,bios_Volume,FR
40.8631670779133,-85.1117969443435,-74.31863575610588,-10.793161188237619,24.507580477287103,21.06787219702107,0.6864192232181976,0.0,-0.016389093841040033,0.3284826198942223,0.0
38.51180224502559,-88.43262452846648,-77.141433510578,-11.29119101788848,27.999093721063076,23.014999613993695,0.10102081087609167,0.7283512107771244,-0.025733615599454168,0.1912847782680095,0.0
41.56376817490373,-86.46401224219835,-79.00594925690207,-7.45806298529628,31.588746379809653,28.031806859386652,0.5284883720930185,0.591279069767446,-0.009901306731999713,-0.049070977267768226,0.0
41.905866746800044,-83.54382868751918,-79.9135251430255,-3.6303035444936853,31.252832121677784,30.280224074183547,1.1631619892479277,0.8075659231564205,-0.004502239560757095,-0.6991740400618288,0.0
40.274034027540786,-82.82626232772736,-80.49607257996587,-2.3301897477614943,33.02204622022577,31.954541573904446,0.05361380482231058,0.682623853748577,-0.00858780473636309,-0.6597946050033328,0.0
40.226552307215016,-81.3911745834148,-80.67509298065565,-0.7160816027591466,33.907627145858285,32.72750182925399,0.6359142072611386,0.4515870015619417,-0.00402292923730709,-0.46238684739417324,0.0
38.33802899767059,-82.0938132500255,-80.95883703452962,-1.1349762154958825,33.262124490477525,33.39726595218724,0.9713192890215148,0.6628417824197522,-0.011150887953124829,-0.20404358982871426,0.0
38.1447837163791,-81.98478299452063,-81.16402622652782,-0.8207567679928047,35.02816822141751,34.06597328591781,0.2566366960840635,1.2737003692486417,-0.011083628349705813,-0.2610838194497086,0.0
37.3898310033172,-81.99172757502811,-81.32956649622788,-0.6621610788002243,28.95648219820949,32.41559163670155,0.1659948535645737,0.5268402968868539,-0.01350586846614475,-0.14869316534194296,0.0
55.51792326864865,-61.43247643354516,-77.35014848369134,15.91767205014618,41.6334760677614,35.20604216246284,2.8725229582856366,0.1499599460033404,0.053238915317355,1.7977979341927255,0.0
56.00128766307526,-43.93309190465061,-70.6667371678832,26.73364526323259,55.774651589492244,42.121536618487745,0.6260542543483636,0.34897547216768215,0.04825657738995338,-0.3113147903444703,0.0
54.39914205409534,-31.46271266515032,-62.825932267336626,31.363219602186305,72.32285468555277,56.57699411426884,1.0777636820903103,0.398110436001868,0.036773196328929766,-0.27708461837422366,0.0
52.83907541316984,-23.0019572761953,-54.86113726910836,31.859179992913063,69.3337194811577,65.81040858540094,0.4298222785617779,0.6567662029846975,0.02650970874716029,0.5437518784259949,0.0
54.48217707223265,-14.16140012215692,-46.72118983971807,32.55978971756115,67.72857318378878,69.79504911683313,0.5711490518369801,0.401055027640287,0.027472811644786453,0.31088551857753494,0.0
52.45137514813658,-9.085506054210782,-39.19405308261661,30.10854702840583,65.82503993119543,67.62911086538067,1.6510906042616493,0.3238365535058082,0.015105142182107168,-0.19546929621734113,0.0
52.558600763662234,-4.891851088677868,-32.33361268382886,27.441761595150993,65.88120688747296,66.47827333415243,0.3712708542587028,1.0013401562862831,0.009253298093430916,-0.08844778233751543,0.0
53.57101056603398,-0.5333823710816432,-25.973566621279417,25.440184250197774,64.54329408488208,65.41651363451685,0.8037446751566766,0.8157325423199651,0.0061442084430661644,0.14090244694876522,0.0
53.756057196008,3.064544770865268,-20.16594434285048,23.23048911371575,65.23650432002398,65.22033509745971,0.49426331362596015,0.4421622766202835,-0.0003252547803323079,-0.6334465322506262,0.0
61.23263483612106,13.8057749274235,-13.371600488795684,27.177375416219185,69.84592109128647,66.54190649873088,1.1789326444253547,0.8620385857145494,0.024878968390553462,0.0783940494139832,0.0
70.38569478090369,36.189180036664766,-3.459444383703593,39.64862442036836,73.99912853783842,69.693851316383,2.312984997413349,0.7721158820486267,0.06585778208823447,0.4862372074887028,0.0
71.53586419280553,55.558409908159774,8.34412647466908,47.21428343349069,79.52589744872955,74.45698235928485,1.9855475149840571,0.4108737744405697,0.06385027345062598,0.30643165843345876,0.0
73.44171190376385,73.95198419599046,21.46569801893336,52.4862861770571,84.71605458360021,79.41369352338944,0.6151044282445808,0.612314263827798,0.06511462315805656,0.1750398605013295,0.0
70.43219561104297,85.23786736513375,34.22013188817344,51.01773547696031,86.41819689320583,83.55338297517858,1.1390435406930823,1.1193696168183929,0.04745536813482885,-0.041590503646955705,0.0
71.75365959689947,95.52819899491715,46.48174530952218,49.046453685394965,89.17565048821776,86.76996732167464,0.2750916549615356,0.72740825629922,0.04404350732754514,-0.3570912240310282,0.0
78.98721437268405,119.806741451358,61.14674453788935,58.659996913468646,90.0579931560742,88.5506135124993,0.6229167017137437,0.7183248539438143,0.08277702523950731,0.03485641792073323,0.0
53.155160316904634,106.96939731949442,70.31127509421036,36.65812222528406,73.86927149592833,84.36763838007346,0.16327891584917137,1.6751305305109208,-0.02211740011788895,1.051314422398134,0.0
55.09753817919343,99.43792374245595,76.13660482385947,23.30131891859648,57.91954889869444,73.94893785023235,0.8732905357366864,0.8573459913847111,-0.016656823288708756,-0.3303173608882937,0.0
53.86443546905063,90.48388690867978,79.00606124082353,11.477825667856251,34.93661756923625,55.57514598795304,0.03077578655807333,0.9664123061059748,-0.02598024814506109,-0.35599570876661485,0.0
53.81001526825201,82.35689067812973,79.67622712828476,2.680663549844965,32.531080021928695,41.79574882995316,0.4891229990422805,3.9435048465011433,-0.0244249415044897,0.043036986216967534,0.0
54.01559486336841,75.38210000544086,78.81740170371599,-3.4353016982751257,27.89786986937033,31.78852248684512,2.8208881868572298,1.2781122941103717,-0.02086568547754126,0.26112319486232627,0.0
54.679314245958096,70.06997511936879,77.06791638684655,-6.997941267477756,29.25704196895372,29.895330620084277,0.6881448902556897,0.30019567728702834,-0.014081318170470347,-0.41603301071219884,0.0
54.20158673851048,64.5359744237926,74.56152799423576,-10.025553570443165,29.856332021609205,29.00374795331111,0.026506960045344315,1.2938545843918667,-0.013007122502612474,-0.7591863872320891,0.0
52.326060878239566,57.27980892812684,71.10518418101398,-13.825375252887142,28.494874329373236,29.202749439978746,0.14776905731799667,0.5545965693258934,-0.015534241663678791,-0.7301134804988114,0.0
46.835293482705005,44.06805751211368,65.69775884723393,-21.629701335120245,21.097473479763643,26.482893276915387,0.0,0.5886235514342347,-0.024867164586367334,-0.21575023903599394,0.0
54.01579288802112,42.71323167321907,61.10085341243096,-18.387621739211887,32.22818796667054,27.273511925269162,1.5923141230086304,0.04612364806608833,0.005450237452464654,0.5098676476737866,0.0
56.988557424129326,45.67850223621372,58.01638317718751,-12.33788094097379,52.27775747205965,35.20113963949797,0.5391991034007274,0.1205967343334015,0.018967071855768965,0.25403330581355443,0.0
55.78928661685659,46.08754894811909,55.63061633137382,-9.54306738325473,75.34690337720635,53.28428293864554,0.44903422621363615,0.65889482067166,0.012793300835089557,-0.19858802696037764,0.0
55.74951024903875,45.8389382643054,53.672280717960135,-7.833342453654737,79.51294536792366,69.04586873906325,1.4285010079415925,2.143270400763796,0.011063564123728666,0.31410284439039143,0.0
58.54748428317323,48.97875680816287,52.73357593600068,-3.7548191278378127,79.06855786129098,77.9761355354737,1.1566232954283486,0.1124850745886191,0.020833339388156815,-0.4853050311179491,0.0
58.87185448979781,51.32728977775878,52.4523187043523,-1.1250289265935223,81.53632069524873,80.03927464148784,0.05424297783713522,0.8376957992395693,0.019606558631552525,-0.5797855361024925,0.0
51.18415629042388,44.62033082484686,50.885921128451216,-6.265590303604355,72.63388058242931,77.74625304632305,0.0,0.2158313049916964,-0.006380288994334898,0.1651133981096639,0.0
55.016143614080804,43.68011704892024,49.44476031254502,-5.764643263624784,68.51118928955333,74.22713018907717,0.18687047524030867,0.2204709756293038,0.0068814296532999876,0.020292683677659493,0.0
53.681587283186495,41.027355634175365,47.76127937687109,-6.733923742695723,60.59861189674439,67.24789392290906,0.02596586527351144,0.6545994635452244,-0.0022019507516109517,0.0651094575641505,0.0
54.246271267816546,39.15151856411421,46.03932721431971,-6.8878086502055,60.91243649568446,63.34074589399412,1.0464787893077248,1.7154582976000174,-0.0012843159917608892,0.39890637037735804,0.0
60.165439975523135,44.8196061181784,45.79538299509145,-0.9757768769130521,68.65976359327999,63.390270661903,0.27789859103644887,0.2948405433562339,0.020901271045333163,0.26764371650031876,0.0
60.26036634655944,48.8796792033495,46.41224223674306,2.467436966606435,71.25928774314771,66.94382927737077,2.0400322522754797,0.42944056456647184,0.018361037386171376,-0.18562192985062853,0.0
62.08692799562938,53.94464040451385,47.91872187029722,6.025918534216629,81.33981655172965,73.75295596271917,0.7258754273359583,0.6584046291488898,0.02236267612455853,-0.66870558481892,0.0
61.00827283733064,56.42625228115821,49.62022795246942,6.8060243286887925,75.15577067969927,75.91829165819227,0.1639847282934014,0.996483885733829,0.017436742548312983,0.1157506198443566,0.0
61.03628564345086,57.761005149968696,51.24838339196928,6.512621757999419,77.28090363198682,77.92549695447197,1.042651644703753,0.6116084900915442,0.015578930162418353,0.01446955859411313,0.0
64.57576731848569,62.475344233509986,53.49377556027742,8.981568673232566,81.60813494126822,78.0149364176515,0.4517892940079004,0.26248933171903044,0.022984016403497464,0.20325300675802868,0.0
58.692168919952,61.02321281197101,54.99966301061614,6.023549801354868,79.43870886755742,79.44258248027087,0.722756386067129,1.5086564731098349,0.005868956442525007,0.28858871530076596,0.0
60.19864494936174,60.900395170457614,56.179809442584435,4.720585727873178,79.81848678312078,80.28844353064886,0.08082071812836278,0.2797447766795905,0.007179921421568943,-0.49724467343041834,0.0
57.388593475609404,57.97784123285646,56.53941580063884,1.4384254322176204,67.99233750765927,75.74984438611254,0.1007615050746013,0.24610997614471322,-0.0026330004396708795,-0.458045370875229,0.0
57.965679000385315,55.60971103977499,56.35347484846607,-0.743763808691078,59.22124255874058,69.01068894984026,0.06638052636739793,0.5725320399188343,-0.0014230858504925509,-0.49114177446637897,0.0
51.32319167407727,47.95297415300411,54.673374709373675,-6.720400556369569,42.4461077686251,56.55322927834171,1.45848083858814,1.3736200537281178,-0.016480440841527257,0.4725118591285005,0.0
56.630708790506745,46.53219198641136,53.045138164781214,-6.512946178369852,42.82251612304163,48.16328881680249,0.06161150550856696,0.7385836395047916,-4.1072649973981784e-05,0.027620339720798123,0.0
58.70712391433193,47.083292089663246,51.85276894975762,-4.769476860094372,52.652458254489886,45.973694048718926,0.7482442732839841,0.11488396719314402,0.0060879494560044335,0.2348990542098304,0.0
60.12774692846866,48.49497117808369,51.18120939542283,-2.6862382173391453,71.03708130000335,55.50401855917835,0.19263991250419457,0.22470513665005315,0.009549713578298499,-0.21083461501327208,0.0
64.60972680012944,54.231928057295136,51.791353127797294,2.440574929497842,79.68661145978247,67.79205033809195,1.0141804243119443,0.37524186466342335,0.024216963594242646,0.16590712640171168,0.0
64.17573494701759,57.8190945232609,52.99690140689002,4.822193116370883,83.32327001872481,78.0156542595036,0.3643129957888467,1.1536578199980387,0.02020222204460078,-0.5579419225394262,0.0
67.17254512809063,63.625004494906534,55.12252202449332,8.502482470413213,88.47378129899737,83.82788759250161,0.17795705303121062,0.7725999404388714,0.027830475490517353,-0.41178853878643656,0.0
69.87952115418457,71.09430712802032,58.31687904519872,12.7774280828216,93.07279844536589,88.28994992102942,0.1161423498111876,0.5182104020441132,0.03331341848968136,0.7514515161690456,0.0
88.87821129414955,146.26297093313224,75.90609742278542,70.35687351034682,97.65646226936184,93.06768067124176,0.7046488625123618,0.07220573689415699,0.21483727669237426,3.2161982071694295,0.0
83.2851394431818,196.55599276411067,100.03607649105047,96.5199162730602,89.91316275930215,93.54747449134335,5.87106916340083,3.3833928129321356,0.16121303946525756,1.8532887577242978,0.0
78.86008689663471,227.9790042526074,125.62466204336185,102.35434220924556,79.49049542999211,89.02004015288543,1.9607322517988697,2.3214252889527005,0.11770010090080245,-0.2884346678240691,0.0
80.52849236877513,258.5963607834519,152.21900179137987,106.37735899207206,72.00075447133453,80.46813755354299,1.2694123971550038,0.03037636718633776,0.11404658190497861,-0.2961070207120105,0.0
82.2467321511677,289.42618301378843,179.66043803586157,109.76574497792686,75.14332049736234,75.54485679956305,2.2002886903600682,2.172785081730588,0.11103619559307319,-0.41456152292287457,0.0
83.79534828337971,320.12617270406645,207.75358496950255,112.3725877345639,83.5284740843836,76.8908496843602,1.9047619047619047,1.4059047619047695,0.10681062154033838,-0.494859121102493,0.0
83.21381694752029,339.79840197475005,234.16254837055206,105.63585360419799,89.17704531233653,82.61627996469421,1.302277124572109,2.0714315698688277,0.07573509036608256,-0.4412878604928186,0.0
82.05345914648167,349.95312972842294,257.32066464212625,92.63246508629669,91.25792042210571,87.987813272942,0.26495898304760546,1.460528960744335,0.046087340222684035,-0.34512196785334914,0.0
80.1114383048333,351.68423403995075,276.19337852169116,75.4908555182596,86.7210810048179,89.05201557975344,4.767477446438308,0.7162091153537457,0.01739144057395018,-0.09466023676003238,0.0
69.45058265302832,335.56160369667487,288.0670235566879,47.494580139986965,68.00619961921593,81.9950670153799,0.7573798278736409,2.4450218241573656,-0.015067624365541887,0.12646430987460028,0.0
71.49359863283784,325.84260153374817,295.6221391521,30.22046238164819,53.97201089202022,69.5664305053514,0.11876368374817049,0.41987951453632344,-0.0016260857844898086,-0.12895670179915156,0.0
68.32106403485233,310.17110295557177,298.53193191279433,11.639171042777434,37.16451811567661,53.04757620897097,0.6081628939947159,0.3648740047542355,-0.015689238105784844,-0.44310298211291177,0.0
70.9908185873683,302.7230501897011,299.3701555681757,3.3528946215254223,40.84127090948736,43.99259997239478,0.5142015732165685,0.7660712209865533,0.0013116556284252813,-0.4946179810137903,0.0
65.00861156578493,284.9564783624264,296.4874201270258,-11.53094176459939,33.83524359006362,37.28034420507591,0.5657675051631302,2.078701029459473,-0.017800213859041857,-0.14655493746049922,0.0
69.55425206583699,281.7431644993203,293.5385690014847,-11.795404502164388,43.554956043569966,39.410490181040366,0.8005736137667283,0.6059273422562065,0.01662561935437465,-0.12118571778079126,0.0
70.58901912727917,279.52403637866155,290.7356624769201,-11.211626098258535,49.817914831130565,42.4027048215881,0.21444864324734025,0.997916188692055,0.02444262670125641,-0.13891844256741573,0.0
68.1989379917064,271.23994413166474,286.836518807869,-15.596574676204284,60.20205580029356,51.19164222499808,0.7930242915057099,0.6592289181497205,0.016076407875219426,-0.3830088656803112,0.0
70.11669859676685,267.57200924718927,282.98361689573306,-15.411607648543793,70.50952219586567,60.176497609096636,0.9920844327176843,0.14021862042969468,0.02801985946477256,-0.574201446490609,0.0
70.84041979659045,263.9089604431447,279.1686856052154,-15.259725162070708,80.1065510423844,70.27270967951459,0.44410450797008266,0.7539840992214628,0.026705831027240966,-0.6543741539190241,0.0
66.44012566837559,252.29273747196294,273.7934959785649,-21.500758506601983,86.30934281067395,78.97513868297472,0.012731857578022015,0.890469919561275,0.009590591666027475,-0.5742381876117162,0.0
71.03540785657228,253.92728941793848,269.8202546664396,-15.892965248501127,89.1578626099196,85.19125215432604,0.2771944097286677,0.0,0.03402591816498339,0.13401089515750939,0.0
74.24079985452033,263.7997470460623,268.61615314236417,-4.8164060963018756,87.92362511496329,87.79694351185232,1.20100627757985,0.0,0.05218153072531554,1.2027903686821495,0.0
66.61244664024642,257.49184636101927,266.39129178609517,-8.899445425075896,84.74594160005371,87.2758097749789,0.8750349352043919,1.1420134445376156,0.017895399234973543,0.36317762093026795,0.0
56.126332452528885,230.9814188002465,259.30931718892543,-28.327898388678932,63.846389156723205,78.83865195724677,1.474721664537311,4.398036522223611,-0.025317572390983607,1.1261641800277629,0.0
53.89260110367219,203.02309044009417,248.05207183915917,-45.028981399065,42.30570112358469,63.6326772934539,0.6212193615310118,1.9772957726780027,-0.03347698254055087,-0.05194847242068574,0.0
54.810307950994506,180.96339624977463,234.63433672128227,-53.670940471507635,29.927327902890813,45.35980606106627,0.8193236714975776,0.5501449275362192,-0.027242433324596287,-0.6027362520799395,0.0
54.85965193718513,161.7279846049396,220.05306629801373,-58.32508169307414,28.4963464302826,33.576458485586066,0.720194421584191,1.3766377275238721,-0.02434170831960713,-0.7347643956963253,0.0
53.81638282215576,142.9996366255964,204.64238036353026,-61.64274373793387,28.780346590001518,29.06800697439168,0.2475924736544963,1.5940220776423715,-0.024939755971479682,-0.4066745315331415,0.0
59.736741941183816,139.72677554063466,191.65925939895115,-51.93248385831649,35.86637517968369,31.04768939998931,0.44216913016246673,0.3864983251739276,0.0048110590524323375,-0.15736542963246403,0.0
60.191961396766715,136.6495564508141,180.65731880932373,-44.00776235850964,43.55883644785171,36.06851940584568,0.5215270612512931,0.693555951599292,0.009541024934187122,-0.41879929050419085,0.0
64.47090366282065,143.3572673468143,173.19730851682183,-29.840041170007538,59.79517013122669,46.40679391958741,0.26846841241286806,0.43097689927219224,0.037346303738321554,0.08946878171440356,0.0
71.2904489320486,168.88590389101046,172.33502759165955,-3.4491237006490962,72.91492470665101,58.75631042857651,1.412279249688535,0.17424790249087377,0.08262216050514831,0.6582754141775226,0.0
71.78736527347189,188.82901338984175,175.633824751296,13.195188638545744,85.40685203635091,72.70564895807625,1.2989492134285396,3.9556778050621637,0.07448506766143088,0.03999152912512774,0.0
64.88477063684805,191.64849788733318,178.83675937850344,12.811738508829734,84.57237264195308,80.96471646165172,0.25227401932916105,1.0444499715747577,0.039228948050245606,-0.40362282362363977,0.0
70.78141713579107,212.4365441701275,185.55671633682826,26.87982783329923,85.04508858063618,85.00810441964677,1.2378843554510999,0.9984581632445166,0.07158631479070664,0.0783337514800223,0.0
65.94232503959965,217.87701867465148,192.0207768043929,25.85624187025857,81.29326746170696,83.63690956143212,1.3906900021786317,2.244504154952233,0.039607478378934705,0.5945671989371476,0.0
71.08290438231583,240.0000454952933,201.61663054257298,38.38341495272033,88.4407144135359,84.92635681862639,0.9187742610723307,0.0,0.06659873467506855,-0.02399586109449992,0.0
74.95888347412858,273.96970986479573,216.08724640701752,57.882463457778215,89.99904872653435,86.57767686725911,0.5801328383206159,1.2424140148885898,0.08888391088360384,0.15280609391873165,0.0
78.45454920968203,319.23574650910905,236.71694642743583,82.51880008167322,96.4226688427044,91.62081066092492,0.2793598676893001,1.0437470534475974,0.11003529475524018,0.49503934201112254,0.0
83.7979249896352,398.8285017545495,269.1392574928586,129.68924426169093,93.45222605959647,93.2913145429451,4.087766756837987,0.4019264509544879,0.1741333538574673,1.7118126057715282,0.0
78.75294709984207,445.18557778155264,304.3485215505974,140.83705623095523,85.44394715544375,91.77294735258158,6.074388359681168,3.558491917317104,0.12450267592438084,1.330490890403765,0.0
85.19456381291248,553.3146193664525,354.14174111376843,199.17287825268403,83.40323521548964,87.43313614351,2.468140184442652,0.19653314035376057,0.23062144257268327,1.0634224951444868,0.0
85.60379131160273,638.4192004444621,410.99723297990715,227.421967464555,84.87261722253889,84.57326653115747,3.5357547113608847,4.321767579482495,0.1938553249273699,0.09266281714406867,0.0
86.51382904991698,712.9953913124818,471.3968646464221,241.59852666605974,92.42941709703557,86.90175651168808,1.6085186253992179,2.622663792204519,0.17636749877333063,-0.2456829254192838,0.0
64.53091592362216,687.3660777040932,514.5907072579563,172.7753704461369,81.02960706680402,86.11054712879287,0.033582483376680704,9.116067916117816,0.016244312579119267,0.5443450997838615,0.0
65.45895861998669,666.908398065565,545.0542454194781,121.85415264608696,70.8017080942242,81.4202440860213,0.7859054017293398,5.571036672427541,0.008190249444588606,-0.3439466765346557,0.0
70.45039891831675,687.9741089121253,573.6382181180076,114.33589079411774,65.79725924201084,72.54285813434639,0.25461681678659215,2.2385900467971713,0.057886952774900004,-0.6741573188753741,0.0
71.30893988696046,705.2322685906311,599.9570282125322,105.27524037809883,73.91299931110046,70.17065554911187,3.07350318297415,1.8798723583300343,0.04891735478372284,-0.5092094596908109,0.0
68.87407347640935,701.0069262465468,620.1670078193351,80.83991842721161,79.09240785483217,72.9342221359812,1.239286672942495,4.522375589303871,0.021513215598164815,-0.36738796885191205,0.0
68.85181717046359,689.6224337975173,634.0580930149715,55.56434078254574,77.22424388337633,76.74321701643636,2.219648254253135,1.5691681770172947,0.008042485941425108,-0.5883601417561719,0.0
63.43163606721708,651.8854960235194,637.6235736166811,14.261922406838266,69.53114729736676,75.28259967852513,1.4331133390080781,2.182258541780453,-0.021167422193710313,-0.33596700056471857,0.0
65.71039157030101,631.3196844225413,636.3627957778532,-5.043111355311908,68.42898431442028,71.72812516505451,1.3414392639158306,2.545395919445096,0.007678806026323958,-0.4647203584182732,0.0
67.15152566639235,618.7528555679573,632.840807735874,-14.087952167916683,71.09850035191901,69.68621065456874,2.096854717923115,0.9655516724912591,0.02834186505686971,-0.46965552652646364,0.0
67.13347132961806,601.7919172281199,626.6310296343232,-24.8391124062033,77.71576900530084,72.41441789054676,1.7163471140403435,0.7915168763730759,0.017849867539814917,-0.7212543791387229,0.0
74.26621214074557,642.7372570789248,629.8522751232435,12.884981955681269,84.04584363064883,77.62003766262295,1.9251386858652566,1.3641288681934498,0.09371877789912794,0.6348913428044588,0.0
74.39996382326478,668.857996197602,637.6534193381152,31.204576859486792,86.43948339575046,82.73369867723342,1.578776800486689,1.6830506643621068,0.08318006586338501,-0.19087171060024619,0.0
70.878743692251,669.5792818752252,644.0385918455372,25.540690029687994,86.45725871286736,85.6475285797556,0.17773252181158247,1.0668579759783472,0.056005930375115406,0.10696096960319952,0.0
71.40645096563631,666.9029184388883,648.6114571642074,18.29146127468084,84.08175716900543,85.65949975920779,0.7218398522746424,2.426637477262862,0.051846823112711965,0.09548635346180993,0.0
62.010065274649115,623.1257913199461,643.5143239953552,-20.388532675409124,70.58565778088085,80.37489122091792,4.8039903264812684,3.264812575574365,-0.004315169364745777,1.0193808298916311,0.0
65.26025850009353,604.2260388327995,635.656666962844,-31.43062813004451,66.31381811780159,73.66041102256266,0.12382995889874529,1.815705006401971,0.017654149546211098,-0.06463973289772006,0.0
65.41863449804222,583.6511781795325,625.2555692061817,-41.60439102664918,58.328375998486216,65.07595063238959,0.6412508886805769,1.0939672451894409,0.010124352217554047,-0.7027212693132415,0.0
66.73082115548608,569.8647069762092,614.1773967601872,-44.312689783978044,63.73479015313391,62.792328089807285,1.7628216207496488,0.032723795038429086,0.014543448109603757,-0.6664462205545568,0.0
51.8694771579898,489.5731445579213,589.2565463197341,-99.68340176181277,46.094054627721825,56.05240692644736,0.20154645709214902,2.419064520218027,-0.07630666290949935,1.2439718803031103,0.0
50.411626457307946,413.4915712152988,554.103551298847,-140.61198008354825,33.48236485253852,47.77040321113146,1.632840547205595,4.528611277197969,-0.0756313949456777,0.45457871945047884,0.0
